problem,individual_id,x1,x2,x3,x4,x5,x6,x7,rank,crowding_distance,pred_purity,pred_recovery,pred_productivity_mol_kg_h,pred_energy_kWh_ton,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,42,100044.77316365429,10.000045799119516,0.18255363107499495,0.10000015614553058,10000.063472429067,57.42276133417554,0.00012147541257293777,0,0.03205061426679182,0.6337816552426486,0.9203589656553137,5.66228525021322,81.6895352201446,1.9121664251096855,0.6337816552426486,0.9203589656553137,1
purity_recovery,43,100036.96066081423,10.000073497831726,0.19411174290078634,0.10000014136815152,10000.005599398077,53.020436615812926,5.379049915139972e-05,0,0.03198779438331133,0.591352881992858,0.9308830782950062,5.669672186168228,79.85578507710245,1.9023063836686855,0.591352881992858,0.9308830782950062,1
purity_recovery,44,100520.7375459526,10.000072501104334,0.1747012607630452,0.10000005006254117,10000.030377351593,53.004998591644295,4.084233592747253e-05,0,0.03169638735399974,0.6477334033522415,0.9174131962157931,5.675856902272606,80.56104384714747,1.9061250848310518,0.6477334033522415,0.9174131962157931,1
purity_recovery,45,100001.79742770967,10.00001360632262,0.1907096180676585,0.10000002054112125,10000.244209826611,54.52550804575035,0.001974549577697696,0,0.031605810180196474,0.6037462726976064,0.9278279628198017,5.669311402634023,80.40072552652316,1.9052599677875532,0.6037462726976064,0.9278279628198017,1
purity_recovery,46,100033.48488778251,10.000324347959081,0.23501176248710523,0.10000000784732865,10000.00068822462,53.43516917598403,1.1737839269896132e-05,0,0.044426438041439656,0.5085842065955604,0.9582138361705583,5.6538989920569875,80.6010965458002,1.9063409502486484,0.5085842065955604,0.9582138361705583,1
purity_recovery,47,100088.30210293172,10.00038616047454,0.23278681037718124,0.10000000165878055,10000.02458852696,56.32820861914215,0.0004865505421796627,0,0.03110183409186294,0.5170174150850024,0.955042198828232,5.646773983824133,81.64280028659866,1.9119178922733422,0.5170174150850024,0.955042198828232,1
purity_recovery,48,100014.31495571202,10.000046579618816,0.2593846076808933,0.1000000004113342,10000.000856614059,55.47888884088139,4.286202261632814e-05,0,0.030999681623962393,0.4773605563673313,0.9730124566274905,5.629521049710046,82.63192914783707,1.9171478920337088,0.4773605563673313,0.9730124566274905,1
purity_recovery,49,100000.99034819972,10.000004883162996,0.17791350956083093,0.10000000169048942,10000.203671985888,56.35524648953848,0.00010958352540666174,0,0.03085545477793089,0.6457070237274506,0.9179145685200888,5.666964248550823,81.36306002343613,1.9104272738171206,0.6457070237274506,0.9179145685200888,1
purity_recovery,50,100015.95546915212,10.000029319399093,0.26878694403268266,0.10000000152604274,10000.00043023888,58.004502064783225,0.00024532272494511156,0,0.030673255648846143,0.4695162860854789,0.9772055563831025,5.603642987788085,84.37296076072136,1.926203289352344,0.4695162860854789,0.9772055563831025,1
purity_recovery,51,100001.79742770967,10.000012806083678,0.1959414029394384,0.10000004845484832,10000.248603763903,54.34485861941907,0.001974549577697696,0,0.030576773122820464,0.589639102060263,0.9315041257465213,5.668441910452753,80.28161749747962,1.9046161139792899,0.589639102060263,0.9315041257465213,1
purity_recovery,52,100033.09255652573,10.000001955625999,0.17203415047232337,0.10000000286634939,10000.224383067678,55.27977931042256,9.909228917815879e-05,0,0.04729616652511563,0.6624173928622349,0.9144985621977548,5.670468149370858,81.17270914894564,1.9094100408396382,0.6624173928622349,0.9144985621977548,1
purity_recovery,53,100420.13507632745,10.000018328784305,0.17199903502540573,0.1000000010444931,10000.01640301041,56.35214616905456,0.0009352854209912003,0,0.03710493562483921,0.6655197932126568,0.9137452801648189,5.671381487194324,81.81386280050576,1.912826898141556,0.6655197932126568,0.9137452801648189,1
