problem,individual_id,x1,x2,x3,x4,x5,x6,x7,rank,crowding_distance,pred_purity,pred_recovery,pred_productivity_mol_kg_h,pred_energy_kWh_ton,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,1,584324.5022443209,109.7948025323014,0.10788576619106743,0.10662604277590497,51730.55187947479,69.69562798670178,51.35323137620769,0,0.2231800212448501,0.6483720679803541,0.5351401381319946,5.0840061887084715,809.8858360855995,2.908423803752208,0.6483720679803541,0.5351401381319946,1
purity_recovery,2,602927.2917483333,121.3619013220025,0.8079562636615614,0.12052348392672775,50555.63074848418,15.876033122708632,53.697050776999,0,inf,0.20462161981719146,0.9999999999999,9.747248569474634,442.34539486627193,2.645761510313081,0.20462161981719146,0.9999999999999,1
purity_recovery,3,244015.48836113932,183.2757883718332,0.7116981535762187,0.12855094397466205,49409.09401708158,6.820379417719631,86.46909278183148,0,0.36768254216339435,0.25201838149917016,0.9796459393071921,4.582812334738371,249.75158816608345,2.3975082585779934,0.25201838149917016,0.9796459393071921,1
purity_recovery,4,247893.14493699218,83.2383267185568,0.5909154914814168,0.12421025696224647,52169.267198598216,6.575052203884936,73.70571632272923,0,1.080387892364963,0.3071481549013977,0.9180937673468141,4.691486487360631,214.0183108659917,2.330450932077507,0.3071481549013977,0.9180937673468141,1
purity_recovery,5,261025.66689449694,123.33324493796378,0.09259978832033061,0.11749208072950393,51622.40048452423,13.461085765931378,40.35688752626403,0,0.5579332316951989,0.5608710443883036,0.5567766275331694,4.12028843586355,319.77440653342745,2.504843701605033,0.5608710443883036,0.5567766275331694,1
purity_recovery,6,613301.0200059889,123.33324493796378,0.053585986198429414,0.11769481618579267,51663.29315962186,6.847628798762432,40.35688752626403,0,inf,0.669704153165371,0.44370216189516865,5.911290869111063,1286.495351046443,3.109408221157695,0.669704153165371,0.44370216189516865,1
purity_recovery,7,585252.3224747779,15.637740463281437,0.1998675987151895,0.105370480113151,51159.25845169413,67.85424435381387,54.02390336234557,0,1.1950468384679027,0.4700083482589674,0.6393722048468815,5.724707183117847,535.0063388456986,2.728358927646275,0.4700083482589674,0.6393722048468815,1
purity_recovery,8,565503.7565009191,109.7948025323014,0.10788576619106743,0.10662604277590497,52213.60087233162,69.69562798670178,49.838146153945395,0,0.22703456565864688,0.6474190057851062,0.5412008557351172,5.026712385603691,785.7177493033771,2.895266563934569,0.6474190057851062,0.5412008557351172,1
productivity_energy,1,498501.64585249656,3292.8394886076803,0.9850573298987603,0.8609705957476659,64150.561764459904,81.84275509841565,27.4087141310036,0,0.017913435192190363,0.15002021946385405,0.9999999999999,62.984914098377516,361.42277772146116,2.5580155193566734,62.984914098377516,-2.5580155193566734,1
productivity_energy,2,492847.3807850099,3292.8271819029883,0.9859565797730355,0.8609705957476659,64150.561764459904,81.68340299743461,27.4087141310036,0,0.06737062031347489,0.15002011841731272,0.9999999999999,62.33140735746531,357.791328687617,2.5536298109413793,62.33140735746531,-2.5536298109413793,1
