problem,individual_id,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,rank,crowding_distance,constraint_violation,is_feasible,pred_recovery,pred_purity,pred_productivity_mol_h_kg,pred_energy_kJ_kgCO2,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,40,0.500478670082631,0.5398763886960373,1.9999965158087813,54.99788181411299,5.966609002871335,24.84655715358943,0,0.02353486370991532,0.0,1,0.8907550450423365,0.8203525885939926,0.29197749894815855,1556.6120100311553,3.1921803769222965,0.8203525885939926,0.8907550450423365,1
purity_recovery,41,0.5614837037191267,0.4141219851929912,1.9999943791075467,54.9998094088533,7.967217146143834,24.62336547691642,0,0.023174006044327556,0.0,1,0.9217296122838727,0.7730838809748765,0.34123468583092154,1269.482891236791,3.103626852282193,0.7730838809748765,0.9217296122838727,1
purity_recovery,42,0.6547906869674505,0.8496911199149306,1.9999417478733674,54.96473048892959,11.811702005711911,23.98491070496585,0,0.023154250132405504,0.0,1,0.4088876257156906,0.9157553115727153,0.17915459558511496,2716.711625463189,3.434043541208908,0.9157553115727153,0.4088876257156906,1
purity_recovery,43,0.5867954781396194,0.8077121640273185,1.9998679916531525,54.961957079126876,6.87953465125883,24.307522595037668,0,0.04221490256903482,0.0,1,0.5653279156813678,0.9049882910386613,0.21637716260821438,2267.198292444327,3.3554895058116925,0.9049882910386613,0.5653279156813678,1
purity_recovery,44,0.5036399064964758,0.5443717403511417,1.9878651365217006,54.986091515407885,6.9166289492184845,24.98727092083052,0,0.03146874803934042,0.0,1,0.8853658942038469,0.8245837744728965,0.29177063312911644,1545.854008826658,3.1891684765455617,0.8245837744728965,0.8853658942038469,1
purity_recovery,45,0.5923032714675643,0.8402566528662146,1.9988040019324744,54.97056697915994,6.341502027467955,24.396588484199594,0,0.02289942307949066,0.0,1,0.5196420813927184,0.9091464211055148,0.20060744715248607,2468.678266095024,3.392464493591612,0.9091464211055148,0.5196420813927184,1
purity_recovery,46,0.5593061543793868,0.6821494793259306,1.9945985062749139,54.96712745942781,6.898359664907194,24.900283062662545,0,0.03430688441591114,0.0,1,0.7552146846026726,0.87631582341294,0.2735015059498088,1751.6476766475164,3.24344675738281,0.87631582341294,0.7552146846026726,1
purity_recovery,47,0.5010837598000084,0.6078690013791901,1.9999918042840008,54.99818538769988,6.61534452736996,24.92839066738287,0,0.03339356137256044,0.0,1,0.8482154669130693,0.8477890445423661,0.27714104747892837,1671.9879421894314,3.2232331411296267,0.8477890445423661,0.8482154669130693,1
purity_recovery,48,0.5340325570533155,0.6501369507969412,1.9999999202226366,54.95860724154866,5.938364978842316,24.89491955820892,0,0.02259012792706029,0.0,1,0.8069075367751373,0.8634327925305808,0.2787990032607137,1710.429329831286,3.233105135055226,0.8634327925305808,0.8069075367751373,1
purity_recovery,49,0.604488181934634,0.3500616147453591,1.9999953013391216,52.31942931794103,9.506067001215898,24.99327195736815,0,0.026452156395840858,0.0,1,0.9333440654678123,0.7325381520219536,0.3674352468363701,1127.9360765654217,3.0522844876069404,0.7325381520219536,0.9333440654678123,1
purity_recovery,50,0.57171835705508,0.3785656916709079,1.9958816123018215,54.695400395630045,9.382387681110345,24.256839147374098,0,0.034576371546151806,0.0,1,0.926946711982403,0.7566554504563184,0.3518302913897095,1200.1692037634793,3.079242478614731,0.7566554504563184,0.926946711982403,1
purity_recovery,51,0.5415984183350244,0.7883564237648849,1.998959763986149,54.99987417266818,6.968270692827181,24.80845817128038,0,0.02241264523715053,0.0,1,0.6190238203106767,0.8992029811644735,0.2178596608028996,2209.1311554391013,3.3442215005670386,0.8992029811644735,0.6190238203106767,1
purity_recovery,52,0.5023592117877778,0.7456595498077183,1.9999940191949543,54.96406708984649,6.374642976787842,24.978151806401318,0,0.022335025806301624,0.0,1,0.705148426905725,0.8866958594365391,0.22999654433395242,2071.6356334083484,3.3163133725425755,0.8866958594365391,0.705148426905725,1
purity_recovery,53,0.5164544684765167,0.5753892336939059,1.9999236088404588,54.98639828316938,6.224714873223585,24.99697518512818,0,0.022259116841239962,0.0,1,0.8687751348576196,0.8367270260376934,0.29202065338742006,1585.4593467438672,3.2001551106260133,0.8367270260376934,0.8687751348576196,1
purity_recovery,54,0.6542271224919423,0.8458149672739979,1.9999998572176683,54.96473048892959,6.46901381575123,23.67903856882522,0,0.030233080031272716,0.0,1,0.4732763619983501,0.9123078646072549,0.2034910610750439,2488.681253746445,3.395969276438406,0.9123078646072549,0.4732763619983501,1
purity_recovery,55,0.5350568492412799,0.4218083638715947,1.9957486489604626,54.99114532165068,8.278479295655078,24.287405269899857,0,0.02202331188841658,0.0,1,0.9212412870448361,0.774260245401808,0.3270860105236669,1309.3892024492,3.117068755299843,0.774260245401808,0.9212412870448361,1
purity_recovery,56,0.5776809582779933,0.8271543621354291,1.9999943791075467,54.96227289677677,6.868825740077716,24.402980200888095,0,0.023680797916764546,0.0,1,0.5398138015058822,0.9074660022392496,0.20347947039157407,2404.68649269516,3.381058463924982,0.9074660022392496,0.5398138015058822,1
purity_recovery,57,0.6547906869674505,0.8496993453760326,1.9989624829254002,54.98096623238222,7.722557998449577,24.98996151899267,0,0.023824531066327037,0.0,1,0.4685480717683102,0.9126835475950246,0.1995376475632008,2507.1377947565784,3.399178203865619,0.9126835475950246,0.4685480717683102,1
purity_recovery,58,0.5958756705256164,0.3500616147453591,1.9999953013391216,50.7360990261224,9.519276052434241,24.98400402279593,0,0.021898019584691564,0.0,1,0.9348300619492409,0.7220821542278445,0.36017259076301106,1135.57473902545,3.05521572303674,0.7220821542278445,0.9348300619492409,1
purity_recovery,59,0.5063324922143659,0.5130069116522161,1.9999588159767294,54.99999509135502,6.4294905426799005,24.737090852207434,0,0.021802731350849258,0.0,1,0.9001744950504548,0.8106799014968649,0.2993249936958536,1499.714329031716,3.1760085409619347,0.8106799014968649,0.9001744950504548,1
purity_recovery,60,0.6691149639774288,0.8497836085655357,1.9999990470035307,54.96258443505107,10.98156051006967,22.787973937369923,0,0.03335369421992715,0.0,1,0.3923687750277658,0.9165384156400308,0.17747271873294332,2768.104355447489,3.4421824586679235,0.9165384156400308,0.3923687750277658,1
purity_recovery,61,0.7220137148301472,0.8466407929450206,1.9999827960710201,54.99304963080673,11.720915495192028,23.14053830759385,0,0.02247799185402914,0.0,1,0.37688305061302085,0.9171011551823934,0.18354349197464984,2731.633906552615,3.436422494783412,0.9171011551823934,0.37688305061302085,1
purity_recovery,62,0.5773758345523092,0.40818163200833063,1.999994046871384,53.25418428397431,7.032999711365603,24.988502489954016,0,0.02164971982199619,0.0,1,0.9252726343232938,0.7611506544915133,0.3465040355719787,1249.8289825857219,3.096850591407648,0.7611506544915133,0.9252726343232938,1
purity_recovery,63,0.5063324922143659,0.5130069116522161,1.999957451723831,54.99999509135502,9.35943037526344,24.737090852207434,0,0.021616579617544603,0.0,1,0.8930856006477382,0.8166502590495736,0.29956445785429964,1467.3986678390218,3.1665481204696913,0.8166502590495736,0.8930856006477382,1
purity_recovery,64,0.5585093818907291,0.7610378271332348,1.9997823001535973,54.327893836407696,6.4998111123830515,24.61320836941814,0,0.02175865137873186,0.0,1,0.6631486705191548,0.8931107507988894,0.23930326204154617,2025.1449267525547,3.3064561083589448,0.8931107507988894,0.6631486705191548,1
purity_recovery,65,0.5973354579573634,0.355479618796981,1.9989244537179809,54.00014095531033,9.077066559847792,24.877892470073313,0,0.03142448840649446,0.0,1,0.9307256449505379,0.742679742137102,0.365015460914979,1149.7505693814833,3.0606036333181996,0.742679742137102,0.9307256449505379,1
purity_recovery,66,0.5353629559836357,0.6501369507969412,1.9999999202226366,54.95860724154866,5.476311155870742,24.847108826028805,0,0.021334143090941275,0.0,1,0.8093605051761996,0.8626662192262456,0.280133235285574,1709.3325392288739,3.232826560030998,0.8626662192262456,0.8093605051761996,1
purity_recovery,67,0.5001657081786801,0.5599655032623482,1.9999795814743528,54.98639828316938,6.224714873223585,24.997463429677353,0,0.021134261761838424,0.0,1,0.8807233112542134,0.8288263199806112,0.28779705495568847,1588.6479166974543,3.201027657573474,0.8288263199806112,0.8807233112542134,1
purity_recovery,68,0.5053617246769762,0.5932364375950161,1.9999135172199978,54.93855422877344,6.241517216338895,24.943400876823937,0,0.021077739145674387,0.0,1,0.8596909242314597,0.8420687238106497,0.2829529577354275,1637.6584411490674,3.2142233280763386,0.8420687238106497,0.8596909242314597,1
purity_recovery,69,0.5923032714675643,0.8491235135166917,1.99881882610859,54.97056697915994,6.3329859991182325,24.36577240905297,0,0.023168967168423343,0.0,1,0.505053687828346,0.9102814092817224,0.19521039638728693,2536.920006938018,3.4043067734522725,0.9102814092817224,0.505053687828346,1
purity_recovery,70,0.5224280453679391,0.6576839041734828,1.9999999171110683,54.99680891757457,6.067483551166033,24.97455697265587,0,0.03803590752368012,0.0,1,0.8026502901144581,0.8648817600876129,0.2715205443920192,1750.3198255125485,3.243117411980269,0.8648817600876129,0.8026502901144581,1
purity_recovery,71,0.5585093818907291,0.7661838506418595,1.9994359887194293,54.97391274057279,6.506990453444047,24.61320836941814,0,0.02059244725289064,0.0,1,0.6487253611947005,0.8955141626243838,0.23501283874535323,2068.7481682566768,3.315707626580159,0.8955141626243838,0.6487253611947005,1
purity_recovery,72,0.5230512920614123,0.7483712978486442,1.9999955408425518,54.941006617235836,6.277573385442193,24.75435118961737,0,0.02052168257858015,0.0,1,0.69292771137158,0.8889707537573074,0.23504750005743202,2044.2590062085005,3.3105359197605937,0.8889707537573074,0.69292771137158,1
purity_recovery,73,0.5583322286076087,0.7564871248994758,1.9988769644765298,53.96254708264475,5.733464985829637,24.99365182665139,0,0.020254843376133654,0.0,1,0.6859232864840095,0.8895692334341251,0.2452723894319801,1989.0256988268143,3.298640394379627,0.8895692334341251,0.6859232864840095,1
purity_recovery,74,0.5328100214406934,0.7883564237648849,1.9989933038061323,54.99987417266818,7.026481902051968,24.80845817128038,0,0.02009130852068513,0.0,1,0.6219887401825861,0.8987683658522281,0.2155556290021034,2223.1508033344694,3.346968923263391,0.8987683658522281,0.6219887401825861,1
purity_recovery,75,0.5733012582273449,0.4230658778513878,1.9999910500604297,54.96674993877186,6.9420642879115775,24.988502489954016,0,0.019816016126053642,0.0,1,0.9198866525674056,0.7768360045849771,0.34500869571562764,1275.593847499366,3.1057124158676297,0.7768360045849771,0.9198866525674056,1
purity_recovery,76,0.5241571552086796,0.4525789674997331,1.9999998005636417,54.997408391796085,8.127137492433203,23.45169611933975,0,0.03197056857905571,0.0,1,0.9134717509312698,0.789537886389022,0.3198363885901142,1360.6114198153466,3.1337341117384514,0.789537886389022,0.9134717509312698,1
purity_recovery,77,0.5711740643525777,0.39326325861403777,1.999999988679475,54.70669124897575,9.36323015990724,24.863133527019514,0,0.027213641368128174,0.0,1,0.9247074829338715,0.7645054586926201,0.34858037553445015,1219.0887384481098,3.0860353194130368,0.7645054586926201,0.9247074829338715,1
purity_recovery,78,0.5158891239167955,0.4214715292193476,1.9999948690305398,54.88160715408429,8.216136004027012,24.993185770809283,0,0.030394633551609217,0.0,1,0.9220337553454296,0.769923500447578,0.31483458967767264,1344.672209728009,3.1286164294267857,0.769923500447578,0.9220337553454296,1
purity_recovery,79,0.5819529114159969,0.8339987536788085,1.9999992091851952,54.79675191731803,7.265681607942089,24.647858528494886,0,0.01944288205775781,0.0,1,0.5270432668682055,0.9084916538051248,0.1997882397620822,2440.7294082690273,3.3875196339810523,0.9084916538051248,0.5270432668682055,1
purity_recovery,80,0.5664169622775271,0.6541200909797579,1.999997268401554,54.9855171254156,6.396341795321817,24.840094023714393,0,0.027963237074674727,0.0,1,0.787711433093629,0.868348436394083,0.28864229107428735,1667.0414332189957,3.2219463940660127,0.868348436394083,0.787711433093629,1
purity_recovery,81,0.5023592117877778,0.6477907359199008,1.9999940191949543,54.96406708984649,6.206978577435226,24.978151806401318,0,0.03026959473817937,0.0,1,0.8174010548128802,0.8601255784390874,0.26674250378065917,1761.7316041331248,3.245939745323167,0.8601255784390874,0.8174010548128802,1
